loiczid;csquarecode;lname;occurrence
35672;1601:455:2;lota lota;t
35672;1601:455:2;lutra lutra;t
35672;1601:455:2;mergus merganser;t
35672;1601:455:2;numenius arquata;t
35672;1601:455:2;perca fluviatilis;t
35672;1601:455:2;phoxinus phoxinus;t
35672;1601:455:2;riparia riparia;t
35672;1601:455:2;salmo trutta;t
35672;1601:455:2;salvelinus alpinus;t
35672;1601:455:2;thymallus thymallus;t
35673;1601:456:1;ardea cinerea;t
35673;1601:456:1;aythya fuligula;t
35673;1601:456:1;bucephala clangula;t
35673;1601:456:1;cinclus cinclus;t
35673;1601:456:1;esox lucius;t
35673;1601:456:1;gallinago gallinago;t
35673;1601:456:1;gavia arctica;t
35673;1601:456:1;lota lota;t
35673;1601:456:1;lutra lutra;t
35673;1601:456:1;lymnaea stagnalis;t
35673;1601:456:1;margaritifera margaritifera;t
35673;1601:456:1;mergus merganser;t
35673;1601:456:1;numenius arquata;t
35673;1601:456:1;pandion haliaetus;t
35673;1601:456:1;phalacrocorax carbo;t
35673;1601:456:1;phoxinus phoxinus;t
35673;1601:456:1;riparia riparia;t
35673;1601:456:1;salmo salar;t
35673;1601:456:1;salmo trutta;t
35673;1601:456:1;salvelinus alpinus;t
35673;1601:456:1;thymallus thymallus;t
35674;1601:456:2;ardea cinerea;t
35674;1601:456:2;aythya fuligula;t
35674;1601:456:2;bucephala clangula;t
35674;1601:456:2;castor fiber;t
35674;1601:456:2;cinclus cinclus;t
35674;1601:456:2;esox lucius;t
35674;1601:456:2;galba truncatula;t
35674;1601:456:2;gallinago gallinago;t
35674;1601:456:2;gavia arctica;t
35674;1601:456:2;lota lota;t
35674;1601:456:2;lymnaea stagnalis;t
35674;1601:456:2;mergus merganser;t
35674;1601:456:2;numenius arquata;t
35674;1601:456:2;phalacrocorax carbo;t
35674;1601:456:2;phoxinus phoxinus;t
35674;1601:456:2;riparia riparia;t
35674;1601:456:2;salmo trutta;t
35674;1601:456:2;thymallus thymallus;t
35675;1601:457:1;alburnus alburnus;t
35675;1601:457:1;anser albifrons;t
35675;1601:457:1;ardea cinerea;t
35675;1601:457:1;aythya fuligula;t
35675;1601:457:1;botaurus stellaris;t
35675;1601:457:1;bucephala clangula;t
35675;1601:457:1;bufo bufo;t
35675;1601:457:1;cinclus cinclus;t
35675;1601:457:1;cottus gobio;t
35675;1601:457:1;cygnus olor;t
35675;1601:457:1;esox lucius;t
35675;1601:457:1;gallinago gallinago;t
35675;1601:457:1;gavia arctica;t
35675;1601:457:1;hydrocoloeus minutus;t
35675;1601:457:1;lota lota;t
35675;1601:457:1;lutra lutra;t
35675;1601:457:1;mergus merganser;t
35675;1601:457:1;numenius arquata;t
35675;1601:457:1;ondatra zibethicus;t
35675;1601:457:1;pandion haliaetus;t
35675;1601:457:1;phalacrocorax carbo;t
35675;1601:457:1;phoxinus phoxinus;t
35675;1601:457:1;rana temporaria;t
35675;1601:457:1;riparia riparia;t
35675;1601:457:1;salmo trutta;t
35675;1601:457:1;thymallus thymallus;t
35675;1601:457:1;triturus cristatus;t
35676;1601:457:2;alces alces;t
35676;1601:457:2;anser albifrons;t
35676;1601:457:2;ardea cinerea;t
35676;1601:457:2;aythya fuligula;t
35676;1601:457:2;bucephala clangula;t
35676;1601:457:2;bufo bufo;t
35676;1601:457:2;cinclus cinclus;t
35676;1601:457:2;cottus gobio;t
35676;1601:457:2;crex crex;t
35676;1601:457:2;esox lucius;t
35676;1601:457:2;galba truncatula;t
35676;1601:457:2;gallinago gallinago;t
35676;1601:457:2;gavia arctica;t
35676;1601:457:2;gymnocephalus cernuus;t
35676;1601:457:2;hydrocoloeus minutus;t
35676;1601:457:2;lota lota;t
35676;1601:457:2;lutra lutra;t
35676;1601:457:2;mergus merganser;t
35676;1601:457:2;numenius arquata;t
35676;1601:457:2;ondatra zibethicus;t
35676;1601:457:2;pandion haliaetus;t
35676;1601:457:2;perca fluviatilis;t
35676;1601:457:2;phalacrocorax carbo;t
35676;1601:457:2;phoxinus phoxinus;t
35676;1601:457:2;riparia riparia;t
35676;1601:457:2;rutilus rutilus;t
35676;1601:457:2;salmo salar;t
35676;1601:457:2;salmo trutta;t
35676;1601:457:2;salvelinus alpinus;t
35676;1601:457:2;thymallus thymallus;t
35677;1601:458:1;aythya fuligula;t
35677;1601:458:1;bucephala clangula;t
35677;1601:458:1;carychium minimum;t
35677;1601:458:1;cinclus cinclus;t
35677;1601:458:1;cottus gobio;t
35677;1601:458:1;esox lucius;t
35677;1601:458:1;galba truncatula;t
35677;1601:458:1;gallinago gallinago;t
35677;1601:458:1;gavia arctica;t
35677;1601:458:1;leuciscus leuciscus;t
35677;1601:458:1;lota lota;t
35677;1601:458:1;lutra lutra;t
35677;1601:458:1;mergus merganser;t
35677;1601:458:1;numenius arquata;t
35677;1601:458:1;perca fluviatilis;t
35677;1601:458:1;phalacrocorax carbo;t
35677;1601:458:1;phoxinus phoxinus;t
35677;1601:458:1;riparia riparia;t
35677;1601:458:1;rutilus rutilus;t
35677;1601:458:1;salmo salar;t
35677;1601:458:1;salmo trutta;t
35677;1601:458:1;thymallus thymallus;t
35678;1601:458:2;ardea cinerea;t
35678;1601:458:2;aythya fuligula;t
35678;1601:458:2;bucephala clangula;t
35678;1601:458:2;cinclus cinclus;t
35678;1601:458:2;cottus gobio;t
35678;1601:458:2;esox lucius;t
35678;1601:458:2;gallinago gallinago;t
35678;1601:458:2;gallinula chloropus;t
35678;1601:458:2;gavia arctica;t
35678;1601:458:2;hydrocoloeus minutus;t
35678;1601:458:2;lutra lutra;t
35678;1601:458:2;lymnaea stagnalis;t
35678;1601:458:2;mergus merganser;t
35678;1601:458:2;numenius arquata;t
35678;1601:458:2;phalacrocorax carbo;t
35678;1601:458:2;riparia riparia;t
35678;1601:458:2;salmo trutta;t
35679;1601:459:1;alces alces;t
35679;1601:459:1;anser albifrons;t
35679;1601:459:1;ardea cinerea;t
35679;1601:459:1;aythya fuligula;t
35679;1601:459:1;bucephala clangula;t
35679;1601:459:1;cinclus cinclus;t
35679;1601:459:1;crex crex;t
35679;1601:459:1;gallinago gallinago;t
35679;1601:459:1;gavia arctica;t
35679;1601:459:1;hydrocoloeus minutus;t
35679;1601:459:1;mergus merganser;t
35679;1601:459:1;numenius arquata;t
35679;1601:459:1;phalacrocorax carbo;t
35679;1601:459:1;riparia riparia;t
35679;1601:459:1;salmo trutta;t
35680;1601:459:2;alces alces;t
35680;1601:459:2;anser albifrons;t
35680;1601:459:2;ardea cinerea;t
35680;1601:459:2;aythya fuligula;t
35680;1601:459:2;bucephala clangula;t
35680;1601:459:2;cinclus cinclus;t
35680;1601:459:2;cottus gobio;t
35680;1601:459:2;esox lucius;t
35680;1601:459:2;gallinago gallinago;t
35680;1601:459:2;gallinula chloropus;t
35680;1601:459:2;gavia arctica;t
35680;1601:459:2;hydrocoloeus minutus;t
35680;1601:459:2;leuciscus leuciscus;t
35680;1601:459:2;lota lota;t
35680;1601:459:2;lutra lutra;t
35680;1601:459:2;lymnaea stagnalis;t
35680;1601:459:2;mergus merganser;t
35680;1601:459:2;numenius arquata;t
35680;1601:459:2;perca fluviatilis;t
35680;1601:459:2;phalacrocorax carbo;t
35680;1601:459:2;phoxinus phoxinus;t
35680;1601:459:2;riparia riparia;t
35680;1601:459:2;rutilus rutilus;t
35680;1601:459:2;salmo salar;t
35680;1601:459:2;salmo trutta;t
35680;1601:459:2;thymallus thymallus;t
35681;1602:350:1;aythya fuligula;t
35681;1602:350:1;bucephala clangula;t
35681;1602:350:1;cinclus cinclus;t
35681;1602:350:1;cottus gobio;t
35681;1602:350:1;esox lucius;t
35681;1602:350:1;gallinago gallinago;t
35681;1602:350:1;gavia arctica;t
35681;1602:350:1;hydrocoloeus minutus;t
35681;1602:350:1;leuciscus leuciscus;t
35681;1602:350:1;lota lota;t
35681;1602:350:1;lutra lutra;t
35681;1602:350:1;lymnaea stagnalis;t
35681;1602:350:1;mergus merganser;t
35681;1602:350:1;numenius arquata;t
35681;1602:350:1;phalacrocorax carbo;t
35681;1602:350:1;phoxinus phoxinus;t
35681;1602:350:1;riparia riparia;t
35681;1602:350:1;salmo salar;t
35681;1602:350:1;salmo trutta;t
35681;1602:350:1;thymallus thymallus;t
35682;1602:350:2;alburnus alburnus;t
35682;1602:350:2;alces alces;t
35682;1602:350:2;bucephala clangula;t
35682;1602:350:2;cinclus cinclus;t
35682;1602:350:2;cottus gobio;t
35682;1602:350:2;esox lucius;t
35682;1602:350:2;gallinago gallinago;t
35682;1602:350:2;gavia arctica;t
35682;1602:350:2;leuciscus idus;t
35682;1602:350:2;leuciscus leuciscus;t
35682;1602:350:2;lota lota;t
35682;1602:350:2;mergus merganser;t
35682;1602:350:2;numenius arquata;t
35682;1602:350:2;perca fluviatilis;t
35682;1602:350:2;phoxinus phoxinus;t
35682;1602:350:2;rutilus rutilus;t
35682;1602:350:2;salmo salar;t
35682;1602:350:2;salmo trutta;t
35682;1602:350:2;thymallus thymallus;t
35683;1602:351:1;anser albifrons;t
35683;1602:351:1;ardea cinerea;t
35683;1602:351:1;aythya fuligula;t
35683;1602:351:1;botaurus stellaris;t
35683;1602:351:1;bucephala clangula;t
35683;1602:351:1;cinclus cinclus;t
35683;1602:351:1;cottus gobio;t
35683;1602:351:1;crex crex;t
35683;1602:351:1;cygnus olor;t
35683;1602:351:1;esox lucius;t
35683;1602:351:1;gallinago gallinago;t
35683;1602:351:1;gallinula chloropus;t
35683;1602:351:1;gavia arctica;t
35683;1602:351:1;hydrocoloeus minutus;t
35683;1602:351:1;hydroprogne caspia;t
35683;1602:351:1;leuciscus leuciscus;t
35683;1602:351:1;lota lota;t
35683;1602:351:1;lutra lutra;t
35683;1602:351:1;mergus merganser;t
35683;1602:351:1;numenius arquata;t
35683;1602:351:1;perca fluviatilis;t
35683;1602:351:1;phalacrocorax carbo;t
35683;1602:351:1;phoxinus phoxinus;t
35683;1602:351:1;riparia riparia;t
35683;1602:351:1;rutilus rutilus;t
35683;1602:351:1;salmo salar;t
35683;1602:351:1;salmo trutta;t
35683;1602:351:1;sternula albifrons;t
35683;1602:351:1;thymallus thymallus;t
35684;1602:351:2;ardea cinerea;t
35684;1602:351:2;aythya fuligula;t
35684;1602:351:2;bucephala clangula;t
35684;1602:351:2;bufo bufo;t
35684;1602:351:2;castor fiber;t
35684;1602:351:2;cinclus cinclus;t
35684;1602:351:2;crex crex;t
35684;1602:351:2;cygnus olor;t
35684;1602:351:2;gallinago gallinago;t
35684;1602:351:2;gallinula chloropus;t
35684;1602:351:2;gavia arctica;t
35684;1602:351:2;hydrocoloeus minutus;t
35684;1602:351:2;hydroprogne caspia;t
35684;1602:351:2;mergus merganser;t
35684;1602:351:2;numenius arquata;t
35684;1602:351:2;phalacrocorax carbo;t
35684;1602:351:2;rana temporaria;t
35684;1602:351:2;riparia riparia;t
35684;1602:351:2;sternula albifrons;t
35690;1602:354:2;anser albifrons;t
35690;1602:354:2;ardea cinerea;t
35690;1602:354:2;aythya fuligula;t
35690;1602:354:2;botaurus stellaris;t
35690;1602:354:2;bucephala clangula;t
35690;1602:354:2;cinclus cinclus;t
35690;1602:354:2;crex crex;t
35690;1602:354:2;cygnus olor;t
35690;1602:354:2;gallinago gallinago;t
35690;1602:354:2;gallinula chloropus;t
35690;1602:354:2;gavia arctica;t
35690;1602:354:2;hydrocoloeus minutus;t
35690;1602:354:2;hydroprogne caspia;t
35690;1602:354:2;larus minutus;t
35690;1602:354:2;mergus merganser;t
35690;1602:354:2;numenius arquata;t
35690;1602:354:2;oxyura jamaicensis;t
35690;1602:354:2;pandion haliaetus;t
35690;1602:354:2;phalacrocorax carbo;t
35690;1602:354:2;riparia riparia;t
35690;1602:354:2;sterna albifrons;t
35690;1602:354:2;sterna caspia;t
35690;1602:354:2;sternula albifrons;t
35691;1602:455:1;anser albifrons;t
35691;1602:455:1;ardea cinerea;t
35691;1602:455:1;aythya fuligula;t
35691;1602:455:1;botaurus stellaris;t
35691;1602:455:1;bucephala clangula;t
35691;1602:455:1;cinclus cinclus;t
35691;1602:455:1;crex crex;t
35691;1602:455:1;cygnus olor;t
35691;1602:455:1;gallinago gallinago;t
35691;1602:455:1;gallinula chloropus;t
35691;1602:455:1;gavia arctica;t
35691;1602:455:1;hydrocoloeus minutus;t
35691;1602:455:1;hydroprogne caspia;t
35691;1602:455:1;larus minutus;t
35691;1602:455:1;mergus merganser;t
35691;1602:455:1;numenius arquata;t
35691;1602:455:1;pandion haliaetus;t
35691;1602:455:1;phalacrocorax carbo;t
35691;1602:455:1;rana temporaria;t
35691;1602:455:1;rattus norvegicus;t
35691;1602:455:1;riparia riparia;t
35691;1602:455:1;sterna albifrons;t
35691;1602:455:1;sterna caspia;t
35691;1602:455:1;sternula albifrons;t
35692;1602:455:2;anser albifrons;t
35692;1602:455:2;ardea cinerea;t
35692;1602:455:2;aythya fuligula;t
35692;1602:455:2;botaurus stellaris;t
35692;1602:455:2;bucephala clangula;t
35692;1602:455:2;bufo bufo;t
35692;1602:455:2;cinclus cinclus;t
35692;1602:455:2;crex crex;t
35692;1602:455:2;cygnus olor;t
35692;1602:455:2;gallinago gallinago;t
35692;1602:455:2;gallinula chloropus;t
35692;1602:455:2;gavia arctica;t
35692;1602:455:2;hydrocoloeus minutus;t
35692;1602:455:2;hydroprogne caspia;t
35692;1602:455:2;larus minutus;t
35692;1602:455:2;mergus merganser;t
35692;1602:455:2;numenius arquata;t
35692;1602:455:2;pandion haliaetus;t
35692;1602:455:2;phalacrocorax carbo;t
35692;1602:455:2;riparia riparia;t
35692;1602:455:2;sterna albifrons;t
35692;1602:455:2;sterna caspia;t
35692;1602:455:2;sternula albifrons;t
35693;1602:456:1;ardea cinerea;t
35693;1602:456:1;aythya fuligula;t
35693;1602:456:1;bucephala clangula;t
35693;1602:456:1;cinclus cinclus;t
35693;1602:456:1;gallinago gallinago;t
35693;1602:456:1;gavia arctica;t
35693;1602:456:1;hydrocoloeus minutus;t
35693;1602:456:1;larus minutus;t
35693;1602:456:1;mergus merganser;t
35693;1602:456:1;numenius arquata;t
35693;1602:456:1;oxyura jamaicensis;t
35693;1602:456:1;pandion haliaetus;t
35693;1602:456:1;phalacrocorax carbo;t
35693;1602:456:1;rana arvalis;t
35693;1602:456:1;riparia riparia;t
35694;1602:456:2;anser albifrons;t
35694;1602:456:2;ardea cinerea;t
35694;1602:456:2;aythya fuligula;t
35694;1602:456:2;bucephala clangula;t
35694;1602:456:2;cinclus cinclus;t
35694;1602:456:2;crex crex;t
35694;1602:456:2;gallinago gallinago;t
35694;1602:456:2;gavia arctica;t
35694;1602:456:2;hydrocoloeus minutus;t
35694;1602:456:2;larus minutus;t
35694;1602:456:2;mergus merganser;t
35694;1602:456:2;numenius arquata;t
35694;1602:456:2;pandion haliaetus;t
35694;1602:456:2;phalacrocorax carbo;t
35694;1602:456:2;riparia riparia;t
35694;1602:456:2;sterna caspia;t
35695;1602:457:1;anser albifrons;t
35695;1602:457:1;aythya fuligula;t
35695;1602:457:1;bucephala clangula;t
35695;1602:457:1;cinclus cinclus;t
35695;1602:457:1;gallinago gallinago;t
35695;1602:457:1;gavia arctica;t
35695;1602:457:1;hydrocoloeus minutus;t
35695;1602:457:1;larus minutus;t
35695;1602:457:1;mergus merganser;t
35695;1602:457:1;numenius arquata;t
35695;1602:457:1;pandion haliaetus;t
35695;1602:457:1;phalacrocorax carbo;t
35695;1602:457:1;riparia riparia;t
35696;1602:457:2;anser albifrons;t
35696;1602:457:2;ardea cinerea;t
35696;1602:457:2;aythya fuligula;t
35696;1602:457:2;bucephala clangula;t
35696;1602:457:2;cinclus cinclus;t
35696;1602:457:2;gavia arctica;t
35696;1602:457:2;mergus merganser;t
35696;1602:457:2;numenius arquata;t
35696;1602:457:2;pandion haliaetus;t
35696;1602:457:2;phalacrocorax carbo;t
35696;1602:457:2;riparia riparia;t
35697;1602:458:1;aythya fuligula;t
35697;1602:458:1;bucephala clangula;t
35697;1602:458:1;cinclus cinclus;t
35697;1602:458:1;crex crex;t
35697;1602:458:1;gallinago gallinago;t
35697;1602:458:1;gavia arctica;t
35697;1602:458:1;hydrocoloeus minutus;t
35697;1602:458:1;larus minutus;t
35697;1602:458:1;mergus merganser;t
35697;1602:458:1;numenius arquata;t
35697;1602:458:1;pandion haliaetus;t
35697;1602:458:1;phalacrocorax carbo;t
35697;1602:458:1;riparia riparia;t
35698;1602:458:2;ardea cinerea;t
35698;1602:458:2;aythya fuligula;t
35698;1602:458:2;bucephala clangula;t
35698;1602:458:2;cinclus cinclus;t
35698;1602:458:2;gallinago gallinago;t
35698;1602:458:2;gavia arctica;t
35698;1602:458:2;hydrocoloeus minutus;t
35698;1602:458:2;larus minutus;t
35698;1602:458:2;numenius arquata;t
35698;1602:458:2;pandion haliaetus;t
35698;1602:458:2;riparia riparia;t
35699;1602:459:1;ardea cinerea;t
35699;1602:459:1;aythya fuligula;t
35699;1602:459:1;bucephala clangula;t
35699;1602:459:1;cinclus cinclus;t
35699;1602:459:1;crex crex;t
35699;1602:459:1;gallinago gallinago;t
35699;1602:459:1;gavia arctica;t
35699;1602:459:1;hydrocoloeus minutus;t
35699;1602:459:1;larus minutus;t
35699;1602:459:1;mergus merganser;t
35699;1602:459:1;numenius arquata;t
35699;1602:459:1;pandion haliaetus;t
35699;1602:459:1;riparia riparia;t
35700;1602:459:2;ardea cinerea;t
35700;1602:459:2;aythya fuligula;t
35700;1602:459:2;bucephala clangula;t
35700;1602:459:2;gallinago gallinago;t
35700;1602:459:2;gavia arctica;t
35700;1602:459:2;hydrocoloeus minutus;t
35700;1602:459:2;larus minutus;t
35700;1602:459:2;numenius arquata;t
35700;1602:459:2;pandion haliaetus;t
35700;1602:459:2;phalacrocorax carbo;t
35700;1602:459:2;riparia riparia;t
35707;1603:353:1;salmo salar;t
35709;1603:354:1;salmo salar;t
35728;1604:353:2;salmo salar;t
35731;1604:455:1;salmo salar;t
35732;1604:455:2;salmo salar;t
35741;1605:350:1;salmo salar;t
35745;1605:352:1;salmo salar;t
35748;1605:353:2;salmo salar;t
35755;1605:457:1;salmo salar;t
36313;7602:143:4;gallinago gallinago;t
36314;7602:143:3;aythya fuligula;t
36314;7602:143:3;gallinago gallinago;t
36315;7602:142:4;aythya fuligula;t
36315;7602:142:4;gallinago gallinago;t
36315;7602:142:4;phalacrocorax carbo;t
36316;7602:142:3;anser albifrons;t
36316;7602:142:3;aythya fuligula;t
36316;7602:142:3;gallinago gallinago;t
36317;7602:141:4;anser albifrons;t
36317;7602:141:4;gallinago gallinago;t
36317;7602:141:4;mergus merganser;t
36317;7602:141:4;phalacrocorax carbo;t
36318;7602:141:3;aythya fuligula;t
36318;7602:141:3;gallinago gallinago;t
36319;7602:140:4;gallinago gallinago;t
36331;7601:144:4;gallinago gallinago;t
36332;7601:144:3;ardea cinerea;t
36332;7601:144:3;aythya fuligula;t
36332;7601:144:3;botaurus stellaris;t
36332;7601:144:3;gallinago gallinago;t
36333;7601:143:4;gallinago gallinago;t
36382;1601:140:4;ardea cinerea;t
36382;1601:140:4;aythya fuligula;t
36382;1601:140:4;bucephala clangula;t
36382;1601:140:4;cinclus cinclus;t
36382;1601:140:4;crex crex;t
36382;1601:140:4;cygnus olor;t
36382;1601:140:4;gallinago gallinago;t
36382;1601:140:4;gavia arctica;t
36382;1601:140:4;mergus merganser;t
36382;1601:140:4;numenius arquata;t
36382;1601:140:4;phalacrocorax carbo;t
36383;1601:141:3;alces alces;t
36383;1601:141:3;ardea cinerea;t
36383;1601:141:3;aythya fuligula;t
36383;1601:141:3;bucephala clangula;t
36383;1601:141:3;castor fiber;t
36383;1601:141:3;cinclus cinclus;t
36383;1601:141:3;crex crex;t
36383;1601:141:3;gallinago gallinago;t
36383;1601:141:3;gavia arctica;t
36383;1601:141:3;lutra lutra;t
36383;1601:141:3;mergus merganser;t
36383;1601:141:3;numenius arquata;t
36383;1601:141:3;pandion haliaetus;t
36383;1601:141:3;phalacrocorax carbo;t
36383;1601:141:3;riparia riparia;t
36384;1601:141:4;alces alces;t
36384;1601:141:4;ardea cinerea;t
36384;1601:141:4;aythya fuligula;t
36384;1601:141:4;bucephala clangula;t
36384;1601:141:4;castor fiber;t
36384;1601:141:4;cinclus cinclus;t
36384;1601:141:4;gallinago gallinago;t
36384;1601:141:4;gavia arctica;t
36384;1601:141:4;hydrocoloeus minutus;t
36384;1601:141:4;larus minutus;t
36384;1601:141:4;lutra lutra;t
36384;1601:141:4;mergus merganser;t
36384;1601:141:4;numenius arquata;t
36384;1601:141:4;phalacrocorax carbo;t
36384;1601:141:4;riparia riparia;t
36385;1601:142:3;alces alces;t
36385;1601:142:3;ardea cinerea;t
36385;1601:142:3;aythya fuligula;t
36385;1601:142:3;bucephala clangula;t
36385;1601:142:3;castor fiber;t
36385;1601:142:3;cinclus cinclus;t
36385;1601:142:3;cygnus olor;t
36385;1601:142:3;gallinago gallinago;t
36385;1601:142:3;gavia arctica;t
36385;1601:142:3;lutra lutra;t
36385;1601:142:3;mergus merganser;t
36385;1601:142:3;numenius arquata;t
36385;1601:142:3;pandion haliaetus;t
36385;1601:142:3;phalacrocorax carbo;t
36385;1601:142:3;rana temporaria;t
36385;1601:142:3;riparia riparia;t
36386;1601:142:4;alces alces;t
36386;1601:142:4;ardea cinerea;t
36386;1601:142:4;aythya fuligula;t
36386;1601:142:4;bucephala clangula;t
36386;1601:142:4;cinclus cinclus;t
36386;1601:142:4;cygnus olor;t
